"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11"
"1280" 0.739 0.172 0.4363 0.003695 1.0172 0.004415 47.6839999999999 6.83 0.010684904 1689.97 0.01633289
"1281" 0.73 0.19 0.451 0.00365 1.019 0.00455 27.3800000000001 6.8 0.01335258 1747.9 0.0161053
"1282" 0.721 0.208 0.4657 0.003605 1.0208 0.004685 7.0759999999998 6.77 0.016020256 1805.83 0.01587771
"1283" 0.712 0.226 0.4804 0.00356 1.0226 0.00482 17.2280000000001 6.74 0.018687932 1863.76 0.01565012
"1284" 0.703 0.244 0.4951 0.003515 1.0244 0.004955 37.5320000000002 6.71 0.021355608 1921.69 0.01542253
"1285" 0.694 0.262 0.4902 0.00347 1.0262 0.00491 57.836 6.68 0.024023284 1902.38 0.01519494
"1286" 0.685 0.28 0.4755 0.003425 1.028 0.004775 78.1400000000001 6.65 0.02669096 1844.45 0.01496735
"1287" 0.676 0.298 0.4608 0.00338 1.0298 0.00464 74.756 6.62 0.029358636 1786.52 0.01473976
"1288" 0.667 0.316 0.4461 0.003335 1.0316 0.004505 54.4520000000001 6.59 0.032026312 1728.59 0.01451217
"1289" 0.658 0.334 0.4314 0.00329 1.0334 0.00437 34.1479999999998 6.56 0.034693988 1670.66 0.01428458
"1290" 0.649 0.352 0.4167 0.003245 1.0352 0.004235 13.8439999999999 6.53 0.037361664 1612.73 0.01405699
"1291" 0.64 0.37 0.402 0.0032 1.037 0.0041 10.4600000000003 6.5 0.04002934 1554.8 0.0138294
"1292" 0.631 0.388 0.3873 0.003155 1.0388 0.003965 30.7640000000002 6.47 0.042697016 1496.87 0.01360181
"1293" 0.622 0.406 0.3726 0.00311 1.0406 0.00383 51.0680000000001 6.44 0.045364692 1438.94 0.01337422
"1294" 0.613 0.424 0.3579 0.003065 1.0424 0.003695 71.3720000000003 6.41 0.048032368 1381.01 0.01314663
"1295" 0.604 0.442 0.3432 0.00302 1.0442 0.00356 81.5240000000001 6.38 0.050700044 1323.08 0.01291904
"1296" 0.595 0.46 0.3285 0.002975 1.046 0.003425 61.2199999999999 6.35 0.05336772 1265.15 0.01269145
"1297" 0.586 0.478 0.3138 0.00293 1.0478 0.00329 40.916 6.32 0.056035396 1207.22 0.01246386
"1298" 0.577 0.496 0.2991 0.002885 1.0496 0.003155 20.6120000000001 6.29 0.058703072 1149.29 0.01223627
"1299" 0.568 0.514 0.2844 0.00284 1.0514 0.00302 3.69200000000014 6.26 0.061370748 1091.36 0.01200868
"1300" 0.559 0.532 0.2697 0.002795 1.0532 0.002885 23.996 6.23 0.064038424 1033.43 0.01178109
"1301" 0.55 0.55 0.255 0.00275 1.055 0.00275 44.3000000000003 6.2 0.0667061 975.499999999999 0.0115535
"1302" 0.541 0.568 0.2403 0.002705 1.0568 0.002615 64.6040000000002 6.17 0.069373776 917.569999999999 0.01132591
"1303" 0.532 0.586 0.2256 0.00266 1.0586 0.00248 84.9080000000001 6.14 0.072041452 859.64 0.01109832
"1304" 0.523 0.604 0.2109 0.002615 1.0604 0.002345 67.988 6.11 0.074709128 801.71 0.01087073
"1305" 0.514 0.622 0.1962 0.00257 1.0622 0.00221 47.6839999999998 6.08 0.077376804 743.779999999999 0.01064314
"1306" 0.505 0.64 0.1815 0.002525 1.064 0.002075 27.3799999999999 6.05 0.08004448 685.85 0.01041555
"1307" 0.496 0.658 0.1668 0.00248 1.0658 0.00194 7.076 6.02 0.082712156 627.92 0.01018796
"1308" 0.487 0.676 0.1521 0.002435 1.0676 0.001805 17.2279999999999 5.99 0.085379832 569.99 0.00996037
"1309" 0.478 0.694 0.1374 0.00239 1.0694 0.00167 37.5320000000001 5.96 0.088047508 512.06 0.00973278
"1310" 0.469 0.712 0.1227 0.002345 1.0712 0.001535 57.836 5.93 0.090715184 454.13 0.00950519
"1311" 0.46 0.73 0.108 0.0023 1.073 0.0014 78.1400000000003 5.9 0.09338286 396.199999999999 0.0092776
"1312" 0.451 0.748 0.0932999999999998 0.002255 1.0748 0.001265 74.7559999999998 5.87 0.096050536 338.269999999999 0.00905001
"1313" 0.442 0.766 0.0785999999999999 0.00221 1.0766 0.00113 54.4519999999999 5.84 0.098718212 280.34 0.00882242
"1314" 0.433 0.784 0.0638999999999997 0.002165 1.0784 0.000994999999999998 34.1479999999997 5.81 0.101385888 222.409999999999 0.00859483
"1315" 0.424 0.802 0.0492000000000001 0.00212 1.0802 0.000860000000000001 13.8440000000002 5.78 0.104053564 164.48 0.00836724
"1316" 0.415 0.82 0.0344999999999999 0.002075 1.082 0.000724999999999999 10.4600000000001 5.75 0.10672124 106.55 0.00813965
"1317" 0.406 0.838 0.0198 0.00203 1.0838 0.00059 30.764 5.72 0.109388916 48.62 0.00791206
"1318" 0.397 0.856 0.0149000000000003 0.001985 1.0856 0.000545000000000003 51.0680000000002 5.69 0.112056592 29.3100000000012 0.00768447
"1319" 0.388 0.874 0.0296 0.00194 1.0874 0.00068 71.3720000000001 5.66 0.114724268 87.2400000000002 0.00745688
"1320" 0.379 0.892 0.0443 0.001895 1.0892 0.000815 81.524 5.63 0.117391944 145.17 0.00722929
"1321" 0.37 0.91 0.0590000000000002 0.00185 1.091 0.000950000000000002 61.2199999999997 5.6 0.12005962 203.100000000001 0.0070017
"1322" 0.361 0.928 0.0737000000000001 0.001805 1.0928 0.001085 40.9159999999998 5.57 0.122727296 261.03 0.00677411
"1323" 0.352 0.946 0.0884000000000003 0.00176 1.0946 0.00122 20.6119999999996 5.54 0.125394972 318.960000000001 0.00654652
"1324" 0.343 0.964 0.1031 0.001715 1.0964 0.001355 3.69199999999995 5.51 0.128062648 376.89 0.00631893
"1325" 0.334 0.982 0.1178 0.00167 1.0982 0.00149 23.9960000000002 5.48 0.130730324 434.820000000001 0.00609134
"1326" 0.325 1 0.1325 0.001625 1.1 0.001625 44.3000000000001 5.45 0.133398 492.75 0.00586375
"1327" 0.316 0.982 0.1472 0.00158 1.0982 0.00176 64.604 5.42 0.130730324 550.68 0.00563616
"1328" 0.307 0.964 0.1619 0.001535 1.0964 0.001895 84.9080000000002 5.39 0.128062648 608.610000000001 0.00540857
"1329" 0.298 0.946 0.1766 0.00149 1.0946 0.00203 67.9879999999999 5.36 0.125394972 666.54 0.00518098
"1330" 0.289 0.928 0.1913 0.001445 1.0928 0.002165 47.684 5.33 0.122727296 724.47 0.00495339
"1331" 0.28 0.91 0.206 0.0014 1.091 0.0023 27.3800000000001 5.3 0.12005962 782.4 0.0047258
"1332" 0.271 0.892 0.2207 0.001355 1.0892 0.002435 7.07599999999945 5.27 0.117391944 840.330000000002 0.00449820999999999
"1333" 0.262 0.874 0.2354 0.00131 1.0874 0.00257 17.2280000000001 5.24 0.114724268 898.26 0.00427061999999999
"1334" 0.253 0.856 0.2501 0.001265 1.0856 0.002705 37.5320000000003 5.21 0.112056592 956.190000000001 0.00404303
"1335" 0.244 0.838 0.2648 0.00122 1.0838 0.00284 57.8359999999998 5.18 0.109388916 1014.12 0.00381544
"1336" 0.235 0.82 0.2795 0.001175 1.082 0.002975 78.1400000000001 5.15 0.10672124 1072.05 0.00358785
"1337" 0.226 0.802 0.2942 0.00113 1.0802 0.00311 74.7559999999996 5.12 0.104053564 1129.98 0.00336026
"1338" 0.217 0.784 0.3089 0.001085 1.0784 0.003245 54.4519999999998 5.09 0.101385888 1187.91 0.00313267
"1339" 0.208 0.766 0.3236 0.00104 1.0766 0.00338 34.1479999999999 5.06 0.098718212 1245.84 0.00290508
"1340" 0.199 0.748 0.3383 0.000995 1.0748 0.003515 13.844 5.03 0.096050536 1303.77 0.00267749
"1341" 0.19 0.73 0.353 0.00095 1.073 0.00365 10.4599999999999 5 0.09338286 1361.7 0.0024499
"1342" 0.181 0.712 0.3677 0.000904999999999999 1.0712 0.003785 30.7640000000002 4.97 0.090715184 1419.63 0.00222231
"1343" 0.172 0.694 0.3824 0.00086 1.0694 0.00392 51.0680000000004 4.94 0.088047508 1477.56 0.00199472
"1344" 0.163 0.676 0.3971 0.000815 1.0676 0.004055 71.3719999999999 4.91 0.085379832 1535.49 0.00176713
"1345" 0.154 0.658 0.4118 0.00077 1.0658 0.00419 81.5239999999998 4.88 0.082712156 1593.42 0.00153954
"1346" 0.145 0.64 0.4265 0.000725000000000001 1.064 0.004325 61.2200000000003 4.85 0.08004448 1651.35 0.00131195
"1347" 0.136 0.622 0.4412 0.000679999999999999 1.0622 0.00446 40.9159999999996 4.82 0.077376804 1709.28 0.00108436
"1348" 0.127 0.604 0.4559 0.000635 1.0604 0.004595 20.6119999999998 4.79 0.074709128 1767.21 0.000856770000000001
"1349" 0.118 0.586 0.4706 0.00059 1.0586 0.00473 3.69200000000009 4.76 0.072041452 1825.14 0.00062918
"1350" 0.109 0.568 0.4853 0.000544999999999998 1.0568 0.004865 23.996 4.73 0.069373776 1883.07 0.000401589999999989
"1351" 0.1 0.55 0.5 5e-04 1.055 0.005 44.2999999999999 4.7 0.0667061 1941 0.000174
"1352" 0.109000000000001 0.532 0.4853 0.000545000000000003 1.0532 0.004865 64.6040000000005 4.73 0.064038424 1883.07 0.000401590000000014
"1353" 0.118 0.514 0.4706 0.00059 1.0514 0.00473 84.908 4.76 0.061370748 1825.14 0.00062918
"1354" 0.127 0.496 0.4559 0.000635 1.0496 0.004595 67.9879999999997 4.79 0.058703072 1767.21 0.000856770000000001
"1355" 0.136 0.478 0.4412 0.000679999999999999 1.0478 0.00446 47.6840000000002 4.82 0.056035396 1709.28 0.00108436
"1356" 0.145 0.46 0.4265 0.000724999999999999 1.046 0.004325 27.3799999999999 4.85 0.05336772 1651.35 0.00131195
"1357" 0.154 0.442 0.4118 0.00077 1.0442 0.00419 7.07599999999966 4.88 0.050700044 1593.42 0.00153954
"1358" 0.163 0.424 0.3971 0.000815 1.0424 0.004055 17.2280000000002 4.91 0.048032368 1535.49 0.00176713
"1359" 0.172 0.406 0.3824 0.00086 1.0406 0.00392 37.5320000000001 4.94 0.045364692 1477.56 0.00199472
"1360" 0.181 0.388 0.3677 0.000905 1.0388 0.003785 57.836 4.97 0.042697016 1419.63 0.00222231
"1361" 0.19 0.37 0.353 0.00095 1.037 0.00365 78.1399999999999 5 0.04002934 1361.7 0.0024499
"1362" 0.199 0.352 0.3383 0.000995000000000001 1.0352 0.003515 74.7559999999999 5.03 0.0373616639999999 1303.77 0.00267749
"1363" 0.208 0.334 0.3236 0.00104 1.0334 0.00338 54.4519999999996 5.06 0.034693988 1245.84 0.00290508
"1364" 0.217 0.316 0.3089 0.001085 1.0316 0.003245 34.1480000000001 5.09 0.032026312 1187.91 0.00313267
"1365" 0.226 0.298 0.2942 0.00113 1.0298 0.00311 13.8439999999998 5.12 0.029358636 1129.98 0.00336026
"1366" 0.235 0.28 0.2795 0.001175 1.028 0.002975 10.4600000000004 5.15 0.0266909599999999 1072.05 0.00358785
"1367" 0.244 0.262 0.2648 0.00122 1.0262 0.00284 30.7640000000003 5.18 0.024023284 1014.12 0.00381544
"1368" 0.253 0.244 0.2501 0.001265 1.0244 0.002705 51.0680000000002 5.21 0.021355608 956.189999999999 0.00404303
"1369" 0.262 0.226 0.2354 0.00131 1.0226 0.00257 71.3720000000001 5.24 0.018687932 898.26 0.00427062
"1370" 0.271 0.208 0.2207 0.001355 1.0208 0.002435 81.524 5.27 0.016020256 840.33 0.00449821
"1371" 0.28 0.19 0.206 0.0014 1.019 0.0023 61.2199999999998 5.3 0.0133525799999999 782.399999999999 0.0047258
"1372" 0.289 0.172 0.1913 0.001445 1.0172 0.002165 40.9159999999995 5.33 0.0106849039999999 724.469999999998 0.00495339
"1373" 0.298 0.154 0.1766 0.00149 1.0154 0.00203 20.612 5.36 0.00801722799999996 666.54 0.00518098
"1374" 0.307 0.136 0.1619 0.001535 1.0136 0.001895 3.69200000000028 5.39 0.00534955199999997 608.609999999999 0.00540857
"1375" 0.316 0.118 0.1472 0.00158 1.0118 0.00176 23.9959999999998 5.42 0.002681876 550.680000000001 0.00563616
"1376" 0.325 0.1 0.1325 0.001625 1.01 0.001625 44.3000000000001 5.45 1.42e-05 492.75 0.00586375
"1377" 0.334 0.118000000000001 0.1178 0.00167 1.0118 0.00149 64.6040000000003 5.48 0.00268187600000008 434.819999999999 0.00609134
"1378" 0.343 0.136 0.1031 0.001715 1.0136 0.001355 84.9080000000006 5.51 0.00534955200000001 376.889999999998 0.00631893
"1379" 0.352 0.154 0.0883999999999999 0.00176 1.0154 0.00122 67.9879999999999 5.54 0.00801722800000001 318.96 0.00654652
"1380" 0.361 0.172 0.0737000000000003 0.001805 1.0172 0.001085 47.6840000000004 5.57 0.010684904 261.030000000001 0.00677411
"1381" 0.37 0.19 0.0589999999999996 0.00185 1.019 0.000949999999999996 27.3799999999994 5.6 0.01335258 203.099999999998 0.0070017
"1382" 0.379 0.208 0.0442999999999999 0.001895 1.0208 0.000814999999999999 7.07599999999988 5.63 0.016020256 145.169999999999 0.00722929
"1383" 0.388 0.226 0.0295999999999996 0.00194 1.0226 0.000679999999999997 17.2280000000004 5.66 0.018687932 87.2399999999986 0.00745688
"1384" 0.397 0.244 0.0149000000000003 0.001985 1.0244 0.000545000000000003 37.5319999999999 5.69 0.021355608 29.3100000000012 0.00768447
"1385" 0.406 0.262 0.0198 0.00203 1.0262 0.00059 57.8360000000002 5.72 0.024023284 48.62 0.00791206
"1386" 0.415 0.28 0.0345000000000003 0.002075 1.028 0.000725000000000003 78.1400000000004 5.75 0.0266909600000001 106.550000000001 0.00813965000000001
"1387" 0.424 0.298 0.0492000000000005 0.00212 1.0298 0.000860000000000005 74.7559999999993 5.78 0.029358636 164.480000000002 0.00836724
"1388" 0.433 0.316 0.0639000000000001 0.002165 1.0316 0.000995000000000001 54.4519999999998 5.81 0.032026312 222.410000000001 0.00859483
"1389" 0.442 0.334 0.0785999999999998 0.00221 1.0334 0.00113 34.1480000000003 5.84 0.034693988 280.339999999999 0.00882242
"1390" 0.451 0.352 0.0932999999999999 0.002255 1.0352 0.001265 13.844 5.87 0.037361664 338.27 0.00905001
"1391" 0.46 0.37 0.108 0.0023 1.037 0.0014 10.4600000000002 5.9 0.0400293400000001 396.200000000001 0.00927760000000001
"1392" 0.469 0.388 0.1227 0.002345 1.0388 0.001535 30.7640000000005 5.93 0.042697016 454.130000000001 0.00950519
"1393" 0.478 0.406 0.1374 0.00239 1.0406 0.00167 51.068 5.96 0.045364692 512.06 0.00973278
"1394" 0.487 0.424 0.1521 0.002435 1.0424 0.001805 71.3720000000003 5.99 0.048032368 569.990000000001 0.00996037
"1395" 0.496 0.442 0.1668 0.00248 1.0442 0.00194 81.5240000000002 6.02 0.050700044 627.919999999999 0.01018796
"1396" 0.505 0.46 0.181500000000001 0.002525 1.046 0.00207500000000001 61.2199999999992 6.05 0.05336772 685.850000000002 0.01041555
"1397" 0.514 0.478 0.1962 0.00257 1.0478 0.00221 40.9159999999997 6.08 0.056035396 743.780000000001 0.01064314
"1398" 0.523 0.496 0.2109 0.002615 1.0496 0.002345 20.6120000000002 6.11 0.058703072 801.709999999999 0.01087073
"1399" 0.532 0.514 0.2256 0.00266 1.0514 0.00248 3.69200000000009 6.14 0.061370748 859.64 0.01109832
"1400" 0.541 0.532 0.2403 0.002705 1.0532 0.002615 23.9960000000003 6.17 0.064038424 917.570000000001 0.01132591
"1401" 0.55 0.55 0.255 0.00275 1.055 0.00275 44.3 6.2 0.0667061 975.5 0.0115535
"1402" 0.559 0.568 0.2697 0.002795 1.0568 0.002885 45.146 6.92 0.069373776 1033.43 0.01178109
"1403" 0.568 0.586 0.2844 0.00284 1.0586 0.00302 45.992 7.64 0.072041452 1091.36 0.01200868
"1404" 0.577 0.604 0.2991 0.002885 1.0604 0.003155 46.838 7.04 0.074709128 1149.29 0.01223627
"1405" 0.586 0.622 0.3138 0.00293 1.0622 0.00329 47.684 6.32 0.077376804 1207.22 0.01246386
"1406" 0.595 0.64 0.3285 0.002975 1.064 0.003425 48.53 5.6 0.08004448 1265.15 0.01269145
"1407" 0.604 0.658 0.3432 0.00302 1.0658 0.00356 49.376 4.88 0.082712156 1323.08 0.01291904
"1408" 0.613 0.676 0.3579 0.003065 1.0676 0.003695 50.222 5.24 0.085379832 1381.01 0.01314663
"1409" 0.622 0.694 0.3726 0.00311 1.0694 0.00383 51.068 5.96 0.088047508 1438.94 0.01337422
"1410" 0.631 0.712 0.3873 0.003155 1.0712 0.003965 51.914 6.68 0.090715184 1496.87 0.01360181
"1411" 0.64 0.73 0.402 0.0032 1.073 0.0041 52.76 7.4 0.09338286 1554.8 0.0138294
"1412" 0.649 0.748 0.4167 0.003245 1.0748 0.004235 53.606 7.28 0.096050536 1612.73 0.01405699
"1413" 0.658 0.766 0.4314 0.00329 1.0766 0.00437 54.452 6.56 0.098718212 1670.66 0.01428458
"1414" 0.667 0.784 0.4461 0.003335 1.0784 0.004505 55.298 5.84 0.101385888 1728.59 0.01451217
"1415" 0.676 0.802 0.4608 0.00338 1.0802 0.00464 56.144 5.12 0.104053564 1786.52 0.01473976
"1416" 0.685 0.82 0.4755 0.003425 1.082 0.004775 56.99 5 0.10672124 1844.45 0.01496735
"1417" 0.694 0.838 0.4902 0.00347 1.0838 0.00491 57.836 5.72 0.109388916 1902.38 0.01519494
"1418" 0.703 0.856 0.4951 0.003515 1.0856 0.004955 58.682 6.44 0.112056592 1921.69 0.01542253
"1419" 0.712 0.874 0.4804 0.00356 1.0874 0.00482 59.528 7.16 0.114724268 1863.76 0.01565012
"1420" 0.721 0.892 0.4657 0.003605 1.0892 0.004685 60.374 7.52 0.117391944 1805.83 0.01587771
"1421" 0.73 0.91 0.451 0.00365 1.091 0.00455 61.22 6.8 0.12005962 1747.9 0.0161053
"1422" 0.739 0.928 0.4363 0.003695 1.0928 0.004415 62.066 6.08 0.122727296 1689.97 0.01633289
"1423" 0.748 0.946 0.4216 0.00374 1.0946 0.00428 62.912 5.36 0.125394972 1632.04 0.01656048
"1424" 0.757 0.964 0.4069 0.003785 1.0964 0.004145 63.758 4.76 0.128062648 1574.11 0.01678807
"1425" 0.766 0.982 0.3922 0.00383 1.0982 0.00401 64.604 5.48 0.130730324 1516.18 0.01701566
"1426" 0.775 1 0.3775 0.003875 1.1 0.003875 65.45 6.2 0.133398 1458.25 0.01724325
"1427" 0.784 0.982 0.3628 0.00392 1.0982 0.00374 66.296 6.92 0.130730324 1400.32 0.01747084
"1428" 0.793 0.964 0.3481 0.003965 1.0964 0.003605 67.142 7.64 0.128062648 1342.39 0.01769843
"1429" 0.802 0.946 0.3334 0.00401 1.0946 0.00347 67.988 7.04 0.125394972 1284.46 0.01792602
"1430" 0.811 0.928 0.3187 0.004055 1.0928 0.003335 68.834 6.32 0.122727296 1226.53 0.01815361
"1431" 0.82 0.91 0.304 0.0041 1.091 0.0032 69.68 5.6 0.12005962 1168.6 0.0183812
"1432" 0.829 0.892 0.2893 0.004145 1.0892 0.003065 70.526 4.88 0.117391944 1110.67 0.01860879
"1433" 0.838 0.874 0.2746 0.00419 1.0874 0.00293 71.372 5.24 0.114724268 1052.74 0.01883638
"1434" 0.847 0.856 0.2599 0.004235 1.0856 0.002795 72.218 5.96 0.112056592 994.81 0.01906397
"1435" 0.856 0.838 0.2452 0.00428 1.0838 0.00266 73.064 6.68 0.109388916 936.88 0.01929156
"1436" 0.865 0.82 0.2305 0.004325 1.082 0.002525 73.91 7.4 0.10672124 878.95 0.01951915
"1437" 0.874 0.802 0.2158 0.00437 1.0802 0.00239 74.756 7.28 0.104053564 821.02 0.01974674
"1438" 0.883 0.784 0.2011 0.004415 1.0784 0.002255 75.602 6.56 0.101385888 763.09 0.01997433
"1439" 0.892 0.766 0.1864 0.00446 1.0766 0.00212 76.448 5.84 0.098718212 705.16 0.02020192
"1440" 0.901 0.748 0.1717 0.004505 1.0748 0.001985 77.294 5.12 0.096050536 647.23 0.02042951
"1441" 0.91 0.73 0.157 0.00455 1.073 0.00185 78.14 5 0.09338286 589.3 0.0206571
"1442" 0.919 0.712 0.1423 0.004595 1.0712 0.001715 78.986 5.72 0.090715184 531.37 0.02088469
"1443" 0.928 0.694 0.1276 0.00464 1.0694 0.00158 79.832 6.44 0.088047508 473.44 0.02111228
"1444" 0.937 0.676 0.1129 0.004685 1.0676 0.001445 80.678 7.16 0.085379832 415.51 0.02133987
"1445" 0.946 0.658 0.0981999999999999 0.00473 1.0658 0.00131 81.524 7.52 0.082712156 357.58 0.02156746
"1446" 0.955 0.64 0.0834999999999998 0.004775 1.064 0.001175 82.37 6.79999999999999 0.08004448 299.649999999999 0.02179505
"1447" 0.964 0.622 0.0688 0.00482 1.0622 0.00104 83.216 6.08 0.077376804 241.72 0.02202264
"1448" 0.973 0.604 0.0541000000000001 0.004865 1.0604 0.000905000000000001 84.062 5.36 0.074709128 183.79 0.02225023
"1449" 0.982 0.586 0.0394 0.00491 1.0586 0.00077 84.908 4.76 0.072041452 125.86 0.02247782
"1450" 0.991 0.568 0.0247 0.004955 1.0568 0.000635 85.754 5.48 0.069373776 67.93 0.02270541
"1451" 1 0.55 0.01 0.005 1.055 5e-04 86.6 6.20000000000001 0.0667061 10 0.022933
"1452" 0.991 0.532 0.0247 0.004955 1.0532 0.000635 85.754 6.92 0.064038424 67.93 0.02270541
"1453" 0.982 0.514 0.0394 0.00491 1.0514 0.00077 84.908 7.64 0.061370748 125.86 0.02247782
"1454" 0.973 0.496 0.0541 0.004865 1.0496 0.000905 84.062 7.04 0.058703072 183.79 0.02225023
"1455" 0.964 0.478 0.0688000000000001 0.00482 1.0478 0.00104 83.216 6.32 0.056035396 241.72 0.02202264
"1456" 0.955 0.46 0.0835000000000001 0.004775 1.046 0.001175 82.37 5.6 0.05336772 299.65 0.02179505
"1457" 0.946 0.442 0.0982 0.00473 1.0442 0.00131 81.524 4.88 0.050700044 357.58 0.02156746
"1458" 0.937 0.424 0.1129 0.004685 1.0424 0.001445 80.678 5.24 0.048032368 415.51 0.02133987
"1459" 0.928 0.406 0.1276 0.00464 1.0406 0.00158 79.832 5.96 0.045364692 473.44 0.02111228
"1460" 0.919 0.388 0.1423 0.004595 1.0388 0.001715 78.986 6.68 0.042697016 531.37 0.02088469
"1461" 0.91 0.37 0.157 0.00455 1.037 0.00185 78.14 7.40000000000001 0.04002934 589.3 0.0206571
"1462" 0.901 0.352 0.1717 0.004505 1.0352 0.001985 77.294 7.27999999999999 0.037361664 647.230000000001 0.02042951
"1463" 0.892 0.334 0.1864 0.00446 1.0334 0.00212 76.448 6.56 0.034693988 705.16 0.02020192
"1464" 0.883 0.316 0.2011 0.004415 1.0316 0.002255 75.602 5.84 0.032026312 763.09 0.01997433
"1465" 0.874 0.298 0.2158 0.00437 1.0298 0.00239 74.756 5.12 0.029358636 821.02 0.01974674
"1466" 0.865 0.28 0.2305 0.004325 1.028 0.002525 73.91 5 0.02669096 878.95 0.01951915
"1467" 0.856 0.262 0.2452 0.00428 1.0262 0.00266 73.064 5.72 0.024023284 936.88 0.01929156
"1468" 0.847 0.244 0.2599 0.004235 1.0244 0.002795 72.218 6.44 0.021355608 994.81 0.01906397
"1469" 0.838 0.226 0.2746 0.00419 1.0226 0.00293 71.372 7.16000000000001 0.018687932 1052.74 0.01883638
"1470" 0.829 0.208 0.2893 0.004145 1.0208 0.003065 70.526 7.52 0.016020256 1110.67 0.01860879
"1471" 0.82 0.19 0.304 0.0041 1.019 0.0032 69.68 6.8 0.01335258 1168.6 0.0183812
"1472" 0.811 0.172 0.3187 0.004055 1.0172 0.003335 68.834 6.07999999999999 0.010684904 1226.53 0.01815361
"1473" 0.802 0.154 0.3334 0.00401 1.0154 0.00347 67.988 5.36 0.00801722799999999 1284.46 0.01792602
"1474" 0.793 0.136 0.3481 0.003965 1.0136 0.003605 67.142 4.76000000000001 0.00534955199999997 1342.39 0.01769843
"1475" 0.784 0.118 0.3628 0.00392 1.0118 0.00374 66.296 5.48 0.002681876 1400.32 0.01747084
"1476" 0.775 0.1 0.3775 0.003875 1.01 0.003875 65.45 6.2 1.42e-05 1458.25 0.01724325
"1477" 0.766 0.118 0.3922 0.00383 1.0118 0.00401 64.604 6.92 0.002681876 1516.18 0.01701566
"1478" 0.757 0.136 0.4069 0.003785 1.0136 0.004145 63.758 7.64 0.00534955199999997 1574.11 0.01678807
"1479" 0.748 0.154 0.4216 0.00374 1.0154 0.00428 62.912 7.03999999999999 0.00801722800000001 1632.04 0.01656048
"1480" 0.739 0.172 0.4363 0.003695 1.0172 0.004415 62.066 6.32 0.010684904 1689.97 0.01633289
"1481" 0.73 0.19 0.451 0.00365 1.019 0.00455 61.22 5.6 0.01335258 1747.9 0.0161053
"1482" 0.721 0.208 0.4657 0.003605 1.0208 0.004685 60.374 4.87999999999999 0.016020256 1805.83 0.01587771
"1483" 0.712 0.226 0.4804 0.00356 1.0226 0.00482 59.528 5.24 0.018687932 1863.76 0.01565012
"1484" 0.703 0.244 0.4951 0.003515 1.0244 0.004955 58.682 5.96000000000001 0.021355608 1921.69 0.01542253
"1485" 0.694 0.262 0.4902 0.00347 1.0262 0.00491 57.836 6.68 0.024023284 1902.38 0.01519494
"1486" 0.685 0.28 0.4755 0.003425 1.028 0.004775 56.99 7.4 0.02669096 1844.45 0.01496735
"1487" 0.676 0.298 0.4608 0.00338 1.0298 0.00464 56.144 7.28 0.029358636 1786.52 0.01473976
"1488" 0.667 0.316 0.4461 0.003335 1.0316 0.004505 55.298 6.56 0.032026312 1728.59 0.01451217
"1489" 0.658 0.334 0.4314 0.00329 1.0334 0.00437 54.452 5.83999999999999 0.034693988 1670.66 0.01428458
"1490" 0.649 0.352 0.4167 0.003245 1.0352 0.004235 53.606 5.12 0.037361664 1612.73 0.01405699
"1491" 0.64 0.37 0.402 0.0032 1.037 0.0041 52.76 5.00000000000001 0.04002934 1554.8 0.0138294
