2020/8/12	27.03639637	0	0
2020/8/13	24.73203932	0	0
2020/8/14	23.49337088	0	0
2020/8/15	22.04490969	0	0
2020/8/16	20.637844	0	0
2020/8/17	18.82618881	0	0
2020/8/18	17.73133823	0	0
2020/8/19	14.620032	0	0
2020/8/20	14.22488624	0	11.4
2020/8/21	13.06737292	0	11.6
2020/8/22	12.31903362	0	0
2020/8/23	12.31903362	0	0
2020/8/24	8.382240666	0	0
2020/8/25	7.161436214	0	0
2020/8/26	6.580377449	0	4.3
2020/8/27	4.956932081	0	0
2020/8/28	4.214113387	0	0.3
2020/8/29	3.976971802	0	0
2020/8/30	3.297619302	0	0
2020/8/31	2.088907986	0	0
2020/9/1	2.371702307	0	0.2
2020/9/2	1.90783133	0	0
2020/9/3	1.819570953	0	0
2020/9/4	1.096684358	0	0
2020/9/5	0.886009834	0	0
2020/9/6	0.460321002	0	0
2020/9/7	0.263847705	0	0
2020/9/8	0	0	0
2020/9/9	0	0	0
2020/9/10	0	0	4
2020/9/11	0	0	0.2
2020/9/12	0	0	0
2020/9/13	0	0	0
2020/9/14	0	0	0
2020/9/15	0	0	13.3
2020/9/16	0	0	0.5
2020/9/17	0	0	37.2
2020/9/18	0	0	0.1
